EDfile_name,index_events_code_start,index_events_code_end,failed/non_failed,update/non-update,id_target,id_update,bhvStat1,failed/non_failed,id_target,id_update,trial_mode,start_of_pre_cue,last_enter_to_target,cue_onset,go_signal,trial_jump,move_onset,in_periphery,end_of_hold,reward,end_of_trial
t5601ee.15.mat,137,138,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.15.mat,139,140,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.15.mat,141,142,1,1,3,4,651,1,3,4,306.8412,307.1098,307.7773,308.3573,309.0736,309.1892,309.2916,309.5921,309.1892,309.7073,310.0107,309.2813
t5601ee.15.mat,143,144,1,2,1,NaN,652,2,1,NaN,311.1806,311.4659,311.9078,312.4034,313.0371,NaN,313.5878,313.7063,314.3408,314.0373,314.3444,313.5184
t5601ee.15.mat,145,146,1,2,2,NaN,653,2,2,NaN,315.5185,315.7922,316.17,316.666,317.4509,NaN,317.6685,317.9065,318.3223,318.0181,318.3256,317.67
t5601ee.15.mat,147,148,1,2,6,NaN,654,2,6,NaN,319.5018,319.7902,319.8094,320.3306,320.9976,NaN,321.3149,321.4822,321.9016,321.5976,321.905,321.2686
t5601ee.15.mat,149,150,1,2,4,NaN,655,2,4,NaN,323.0798,323.35,324.1462,324.71,325.3441,NaN,325.5282,325.7959,326.2174,325.9137,326.2206,325.568
t5601ee.15.mat,151,152,1,1,7,5,656,1,7,5,327.3955,327.6654,328.1935,328.7398,329.4735,329.5564,329.8244,329.9922,329.5564,330.8403,331.1477,329.7458
t5601ee.15.mat,153,154,1,2,5,NaN,657,2,5,NaN,332.3224,332.606,333.1558,333.7361,334.454,NaN,334.7543,334.9384,335.3592,335.0541,335.3624,334.7171
t5601ee.15.mat,155,156,1,2,7,NaN,658,2,7,NaN,336.5374,336.8099,337.0855,337.633,338.3835,NaN,338.5509,338.8844,339.303,339.0001,339.3064,338.586
t5601ee.15.mat,157,158,1,2,8,NaN,659,2,8,NaN,340.481,340.767,341.5662,342.1151,342.7803,NaN,343.0633,343.3135,343.7328,343.4296,343.736,343.0751
t5601ee.15.mat,159,160,1,2,6,NaN,660,2,6,NaN,344.911,345.1735,345.1893,345.7591,346.4761,NaN,346.678,346.8772,347.2965,346.993,347.3001,346.6751
t5601ee.15.mat,161,162,1,1,4,8,661,1,4,8,348.4744,348.7504,349.8463,350.3901,351.1069,351.2546,351.2591,351.4936,351.2546,352.0062,352.3134,351.2401
t5601ee.15.mat,163,164,1,2,2,NaN,662,2,2,NaN,353.4888,353.7775,353.7963,354.336,354.9861,NaN,355.104,355.4742,355.8907,355.5863,355.894,355.183
t5601ee.15.mat,165,166,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.15.mat,167,168,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,1,2,1,2,7,NaN,663,2,7,NaN,38.1821,38.459,42.0114,42.5584,43.2577,NaN,43.3422,43.6934,44.1077,43.808,44.1109,43.5124
t5601ee.16.mat,3,4,1,1,6,6,664,1,6,6,45.2849,45.5652,45.5844,46.1546,46.9211,46.9696,47.0891,47.2726,46.9696,47.3883,47.6939,47.0716
t5601ee.16.mat,5,6,1,2,1,NaN,665,2,1,NaN,48.8677,49.1521,49.221,49.751,50.5018,NaN,50.653,50.7205,51.205,50.9017,51.2083,50.579
t5601ee.16.mat,7,8,1,2,4,NaN,666,2,4,NaN,52.3827,52.6367,54.1007,54.6306,55.3646,NaN,55.6151,55.7486,56.1676,55.8644,56.1712,55.5436
t5601ee.16.mat,9,10,1,2,5,NaN,667,2,5,NaN,57.3452,57.6063,57.6257,58.161,58.9443,NaN,59.1951,59.3465,59.7655,59.4618,59.7688,59.166
t5601ee.16.mat,11,12,1,2,6,NaN,668,2,6,NaN,60.9429,61.224,61.2435,61.7575,62.4763,NaN,62.6926,62.8933,63.3121,63.0086,63.3155,62.6635
t5601ee.16.mat,13,14,0,1,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,15,16,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,17,18,1,2,3,NaN,669,2,3,NaN,70.1732,70.4499,70.8869,71.3838,72.0844,NaN,72.3349,72.4855,72.9047,72.6012,72.9081,72.2878
t5601ee.16.mat,19,20,1,2,2,NaN,670,2,2,NaN,74.0827,74.3523,74.5503,75.0972,75.7976,NaN,75.882,76.2494,76.6681,76.3644,76.6717,75.9852
t5601ee.16.mat,21,22,1,2,8,NaN,671,2,8,NaN,77.846,78.13,78.9134,79.4932,80.2437,NaN,80.362,80.5964,81.0152,80.7106,81.0186,80.3302
t5601ee.16.mat,23,24,1,1,8,8,672,1,8,8,82.1946,82.4675,82.9436,83.4736,84.2904,84.3892,84.4413,84.6757,84.3892,84.7908,85.0979,84.4076
t5601ee.16.mat,25,26,1,2,7,NaN,673,2,7,NaN,86.2719,86.5554,86.6245,87.1379,87.7544,NaN,88.055,88.2558,88.674,88.371,88.6775,88.0149
t5601ee.16.mat,27,28,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,29,30,1,2,4,NaN,674,2,4,NaN,92.7318,93.0019,93.4521,93.9829,94.8148,NaN,94.9999,95.2502,95.6691,95.3653,95.6725,95.0009
t5601ee.16.mat,31,32,1,2,7,NaN,675,2,7,NaN,96.8479,97.1319,97.4152,97.9947,98.7288,NaN,99.046,99.2146,99.6327,99.3293,99.6359,99.0127
t5601ee.16.mat,33,34,0,1,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,35,36,1,2,2,NaN,676,2,2,NaN,103.4886,103.7698,103.7865,104.3405,105.0899,NaN,105.3239,105.542,105.9608,105.6572,105.9645,105.2995
t5601ee.16.mat,37,38,1,2,3,NaN,677,2,3,NaN,107.1393,107.4238,107.4703,108.0527,108.7036,NaN,108.9217,109.2402,109.6591,109.3541,109.6624,109.0677
t5601ee.16.mat,39,40,1,2,5,NaN,678,2,5,NaN,110.8388,111.1108,111.5534,112.0665,112.7011,NaN,113.0349,113.1858,113.6042,113.3007,113.6076,112.9805
t5601ee.16.mat,41,42,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,43,44,1,1,5,3,679,1,5,3,117.6734,117.9428,118.048,118.5953,119.3452,119.4936,119.4936,119.9794,119.4936,120.0958,120.4023,119.6433
t5601ee.16.mat,45,46,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,47,48,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,49,50,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,51,52,1,2,5,NaN,680,2,5,NaN,130.7661,131.0458,131.5867,132.1667,133.0013,NaN,133.3018,133.4528,133.8709,133.5672,133.8746,133.2327
t5601ee.16.mat,53,54,1,1,2,3,681,1,2,3,135.0493,135.3306,135.6004,136.1636,136.9805,137.1297,137.1813,137.6005,137.1297,137.7147,138.022,137.1296
t5601ee.16.mat,55,56,1,2,6,NaN,682,2,6,NaN,139.1949,139.4767,139.9137,140.4939,141.177,NaN,141.5116,141.6617,142.0806,141.7775,142.0843,141.4759
t5601ee.16.mat,57,58,1,2,3,NaN,683,2,3,NaN,143.2591,143.5412,144.1261,144.6567,145.4403,NaN,145.5083,145.9079,146.3276,146.0237,146.332,145.7257
t5601ee.16.mat,59,60,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,61,62,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,63,64,1,1,3,7,684,1,3,7,156.0113,156.2937,158.6143,159.1612,159.7953,159.8214,159.865,160.0475,159.8214,160.6952,161.0029,159.7202
t5601ee.16.mat,65,66,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,67,68,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,69,70,1,2,2,NaN,685,2,2,NaN,176.3169,176.5788,178.7323,179.2619,181.7446,NaN,181.7938,182.018,182.4279,182.1273,182.4313,181.7938
t5601ee.16.mat,71,72,1,2,6,NaN,686,2,6,NaN,183.6041,183.8823,183.9163,184.4734,185.274,NaN,185.6083,185.7425,186.1604,185.8578,186.1639,185.5534
t5601ee.16.mat,73,74,1,1,5,3,687,1,5,3,187.3381,187.6205,187.6396,188.2371,189.0207,189.1031,189.2553,189.59,189.1031,189.705,190.0122,189.2571
t5601ee.16.mat,75,76,1,2,3,NaN,688,2,3,NaN,191.1874,191.4693,192.1706,192.7501,193.4011,NaN,193.7015,193.8853,194.304,194.0009,194.3072,193.6921
t5601ee.16.mat,77,78,1,2,2,NaN,689,2,2,NaN,195.48,195.7655,196.0674,196.6472,197.3475,NaN,197.3522,197.7008,198.1196,197.8151,198.1222,197.3092
t5601ee.16.mat,79,80,1,2,8,NaN,690,2,8,NaN,199.2962,199.5834,200.0307,200.5936,201.3111,NaN,201.6121,201.8126,202.2301,201.9277,202.2328,201.5786
t5601ee.16.mat,81,82,1,2,5,NaN,691,2,5,NaN,203.4066,203.6957,203.7152,204.2587,204.9744,NaN,205.2748,205.46,205.8784,205.5748,205.882,205.2197
t5601ee.16.mat,83,84,1,1,6,4,692,1,6,4,207.0575,207.3429,207.3625,207.8713,208.5217,208.6539,208.8557,209.0576,208.6539,209.1721,209.48,208.8393
t5601ee.16.mat,85,86,1,2,1,NaN,693,2,1,NaN,210.6555,210.9371,211.3731,211.9694,212.6351,NaN,212.6351,212.721,213.139,212.8361,213.1427,212.3984
t5601ee.16.mat,87,88,1,2,4,NaN,694,2,4,NaN,214.3182,214.5998,214.8517,215.4153,216.1328,NaN,216.4496,216.5843,217.0021,216.6989,217.0058,216.3953
t5601ee.16.mat,89,90,1,2,7,NaN,695,2,7,NaN,218.1799,218.4576,218.8317,219.3953,220.0954,NaN,220.263,220.5817,221.0014,220.6967,221.0041,220.3383
t5601ee.16.mat,91,92,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,93,94,1,1,4,3,696,1,4,3,225.1018,225.373,225.6759,226.1728,226.8899,227.0387,227.0387,227.3745,227.0387,227.4899,227.7978,227.1468
t5601ee.16.mat,95,96,1,2,4,NaN,697,2,4,NaN,228.9745,229.255,229.4408,229.9703,230.6536,NaN,230.972,231.0897,231.507,231.2039,231.5102,230.9223
t5601ee.16.mat,97,98,1,2,5,NaN,698,2,5,NaN,232.6839,232.9472,233.5696,234.1326,234.8503,NaN,235.1345,235.302,235.7198,235.4171,235.7232,235.0916
t5601ee.16.mat,99,100,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,101,102,1,2,6,NaN,699,2,6,NaN,239.858,240.128,243.1957,243.7592,244.392,NaN,244.7601,244.9111,245.4624,245.1588,245.4658,244.7252
t5601ee.16.mat,103,104,1,1,7,3,700,1,7,3,246.6407,246.9069,247.1746,247.7555,248.4223,248.4702,248.69,248.9576,248.4702,249.0729,249.3792,248.7645
t5601ee.16.mat,105,106,0,2,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,107,108,1,2,1,NaN,701,2,1,NaN,253.58,253.85,253.9528,254.4496,255.1997,NaN,255.3513,255.4855,256.0539,255.7503,256.0577,255.2696
t5601ee.16.mat,109,110,1,2,3,NaN,702,2,3,NaN,257.231,257.4925,257.8331,258.4126,259.0805,NaN,259.4316,259.5985,260.0181,259.7137,260.0215,259.4116
t5601ee.16.mat,111,112,1,2,1,NaN,703,2,1,NaN,261.1962,261.4778,262.2632,262.7926,263.443,NaN,263.7607,263.8781,264.3801,264.0765,264.3835,263.5976
t5601ee.16.mat,113,114,1,1,8,3,704,1,8,3,265.5582,265.8403,266.1601,266.7399,267.5737,267.6212,267.6256,268.1573,267.6212,268.2731,268.5794,267.7889
t5601ee.16.mat,115,116,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,117,118,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,119,120,1,2,4,NaN,705,2,4,NaN,275.6933,275.9731,276.5187,277.0816,277.8811,NaN,278.0488,278.3335,279.6837,279.3808,279.6873,277.8926
t5601ee.16.mat,121,122,1,2,3,NaN,706,2,3,NaN,280.8633,281.1456,282.2301,282.7269,283.5265,NaN,283.5939,284.0122,284.4305,284.1268,284.4338,283.8189
t5601ee.16.mat,123,124,0,1,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,125,126,1,2,5,NaN,707,2,5,NaN,288.6557,288.9431,289.5079,290.0367,290.6875,NaN,290.7718,291.2386,291.6579,291.3543,291.6615,290.9947
t5601ee.16.mat,127,128,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,129,130,1,2,7,NaN,708,2,7,NaN,296.2832,296.5532,296.8175,297.3643,298.0988,NaN,298.4325,298.5663,299.1516,298.848,299.1552,298.4003
t5601ee.16.mat,131,132,1,2,2,NaN,709,2,2,NaN,300.3297,300.6097,300.8309,301.4111,302.2444,NaN,302.2951,302.6302,303.0477,302.7448,303.051,302.3251
t5601ee.16.mat,133,134,0,1,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,135,136,1,2,3,NaN,710,2,3,NaN,306.7884,307.057,307.0785,307.6414,308.4228,NaN,308.451,308.8909,309.3103,309.0066,309.3137,308.6584
t5601ee.16.mat,137,138,1,2,1,NaN,711,2,1,NaN,310.4881,310.7428,311.3218,311.8356,312.5193,NaN,312.5872,312.8048,313.223,312.9199,313.2261,312.4846
t5601ee.16.mat,139,140,1,2,8,NaN,712,2,8,NaN,314.3997,314.652,314.6878,315.2496,315.8999,NaN,316.1509,316.3688,316.7871,316.4835,316.791,316.1496
t5601ee.16.mat,141,142,1,2,7,NaN,713,2,7,NaN,317.9647,318.2399,318.8336,319.4128,320.2129,NaN,320.2981,320.7153,321.1332,320.8304,321.1365,320.4588
t5601ee.16.mat,143,144,1,1,2,7,714,1,2,7,322.3109,322.5931,324.795,325.3251,326.1581,326.2741,326.2741,326.4765,326.2741,327.0253,327.3323,326.1681
t5601ee.16.mat,145,146,0,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,147,148,1,2,6,NaN,715,2,6,NaN,331.4709,331.7409,331.972,332.5685,333.2025,NaN,333.5038,333.7213,334.2079,333.9028,334.2112,333.4945
t5601ee.16.mat,149,150,1,2,4,NaN,716,2,4,NaN,335.3854,335.6569,336.2181,336.7821,337.499,NaN,337.8166,338.0165,338.4364,338.1321,338.4401,337.8011
t5601ee.16.mat,151,152,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,153,154,1,1,6,4,717,1,6,4,342.8773,343.1613,343.5328,344.0423,344.6762,344.7247,345.1111,345.2285,344.7247,345.3432,345.6493,345.0233
t5601ee.16.mat,155,156,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,157,158,1,2,7,NaN,718,2,7,NaN,350.1055,350.3653,350.8068,351.3697,352.0038,NaN,352.4043,352.5887,353.0068,352.7041,353.0103,352.3577
t5601ee.16.mat,159,160,1,2,6,NaN,719,2,6,NaN,354.1863,354.4681,354.6366,355.1509,355.7845,NaN,356.2016,356.3195,358.3028,357.9994,358.3062,356.1399
t5601ee.16.mat,161,162,1,2,5,NaN,720,2,5,NaN,359.4808,359.7563,360.1817,360.7455,361.4791,NaN,361.7468,361.9134,362.3326,362.0294,362.3361,361.7325
t5601ee.16.mat,163,164,0,1,7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.16.mat,165,166,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.17.mat,1,2,1,2,1,NaN,721,2,1,NaN,8.9169,9.1913,10.4021,10.9317,11.781,NaN,12.0822,12.1673,12.6521,12.3484,12.6555,12.0147
t5601ee.17.mat,3,4,1,2,4,NaN,722,2,4,NaN,13.8298,14.1053,14.5304,15.0277,15.8444,NaN,16.0121,16.2298,16.6486,16.3447,16.6522,16.0317
t5601ee.17.mat,5,6,0,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.17.mat,7,8,1,2,6,NaN,723,2,6,NaN,22.637,22.923,23.3902,23.9369,24.5872,NaN,24.8555,25.0229,25.4408,25.1376,25.4446,24.8269
t5601ee.17.mat,9,10,1,1,4,6,724,1,4,6,26.6176,26.8872,26.9064,27.4339,28.2013,28.3164,28.4521,28.7367,28.3164,28.8509,29.1575,28.4339
t5601ee.17.mat,11,12,1,2,5,NaN,725,2,5,NaN,30.3312,30.6104,30.9508,31.4974,32.1981,NaN,32.4488,32.6512,33.0689,32.7657,33.0723,32.4474
t5601ee.17.mat,13,14,1,2,3,NaN,726,2,3,NaN,34.2461,34.5303,34.5976,35.1775,35.9279,NaN,35.9964,36.3463,36.7627,36.4614,36.7652,36.1675
t5601ee.17.mat,15,16,1,2,7,NaN,727,2,7,NaN,37.9345,38.2172,38.5617,39.0579,39.7082,NaN,40.0257,40.1759,40.5962,40.2917,40.5997,39.9979
t5601ee.17.mat,17,18,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.17.mat,19,20,1,1,5,2,728,1,5,2,44.7344,45.0115,45.5442,46.0854,46.8357,46.884,47.1204,47.3543,46.884,47.4692,47.7732,47.1254
t5601ee.17.mat,21,22,1,2,8,NaN,729,2,8,NaN,48.9436,49.2262,49.25,49.7994,50.5165,NaN,50.6667,50.9344,51.353,51.0495,51.3566,50.7604
t5601ee.17.mat,23,24,1,2,2,NaN,730,2,2,NaN,52.5309,52.8021,53.2656,53.796,54.4628,NaN,54.5129,54.9145,55.3336,55.0303,55.337,54.734
t5601ee.17.mat,25,26,1,2,4,NaN,731,2,4,NaN,56.5121,56.7886,56.8042,57.326,58.0431,NaN,58.3608,58.4786,58.8966,58.5933,58.9001,58.297
t5601ee.17.mat,27,28,1,2,2,NaN,732,2,2,NaN,60.075,60.3553,60.5268,61.0738,61.8232,NaN,61.9914,62.259,62.676,62.3738,62.6794,61.9788
t5601ee.17.mat,29,30,0,1,8,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.17.mat,31,32,1,2,5,NaN,733,2,5,NaN,67.6664,67.9514,68.2201,68.817,69.4333,NaN,69.7845,69.969,70.3885,70.0844,70.3921,69.709
t5601ee.17.mat,33,34,1,2,7,NaN,734,2,7,NaN,71.5656,71.8372,72.5667,73.1631,73.83,NaN,74.1813,74.3479,74.8509,74.5474,74.8541,74.1341
t5601ee.17.mat,35,36,1,2,6,NaN,735,2,6,NaN,76.0301,76.316,76.8127,77.3595,78.061,NaN,78.2112,78.6466,79.0649,78.7618,79.0682,78.4275
t5601ee.17.mat,37,38,1,2,1,NaN,736,2,1,NaN,80.2427,80.5245,81.1093,81.6394,82.3092,NaN,82.4073,82.6414,83.0611,82.7567,83.0643,82.2144
t5601ee.17.mat,39,40,1,1,3,8,737,1,3,8,84.2395,84.5112,84.6234,85.1702,85.8712,85.9691,86.1383,86.5079,85.9691,86.6701,86.9757,86.2152
t5601ee.17.mat,41,42,1,2,3,NaN,738,2,3,NaN,88.1508,88.4249,88.5198,89.017,89.7836,NaN,89.8006,90.2192,90.6372,90.334,90.6407,90.012
t5601ee.17.mat,43,44,1,2,4,NaN,739,2,4,NaN,91.8146,92.0928,92.4999,93.0132,93.664,NaN,93.9655,94.1323,94.5511,94.2477,94.5545,93.9202
t5601ee.17.mat,45,46,1,2,8,NaN,740,2,8,NaN,95.7298,96.01,96.0259,96.5441,97.2778,NaN,97.2822,97.7142,98.1327,97.8288,98.136,97.4721
t5601ee.17.mat,47,48,0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.17.mat,49,50,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,1,2,0,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,3,4,1,2,8,NaN,741,2,8,NaN,16.2806,16.5499,16.834,17.3646,18.1641,NaN,18.1677,18.3992,18.8162,18.5146,18.8193,18.1696
t5601ee.18.mat,5,6,1,1,5,1,742,1,5,1,19.9949,20.2778,20.2983,20.8109,21.612,21.7263,21.9126,22.1304,21.7263,22.728,23.034,21.8249
t5601ee.18.mat,7,8,1,2,1,NaN,743,2,1,NaN,24.2065,24.4796,24.499,25.0243,25.7242,NaN,25.8927,26.0435,26.463,26.1589,26.4664,25.8403
t5601ee.18.mat,9,10,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,11,12,1,2,4,NaN,744,2,4,NaN,31.8694,32.1376,32.487,33.0675,33.8178,NaN,33.969,34.1864,34.6052,34.3016,34.6085,33.9355
t5601ee.18.mat,13,14,1,2,7,NaN,745,2,7,NaN,35.7827,36.0679,36.2512,36.781,37.4149,NaN,37.7167,37.8675,38.3524,38.0492,38.3561,37.7
t5601ee.18.mat,15,16,1,1,3,5,746,1,3,5,39.5318,39.803,40.1818,40.7778,41.4947,41.5604,41.6799,42.0474,41.5604,42.162,42.4695,41.7408
t5601ee.18.mat,17,18,1,2,5,NaN,747,2,5,NaN,43.6445,43.9238,44.2114,44.8088,45.4587,NaN,45.7766,45.9291,46.3661,46.042,46.3698,45.7628
t5601ee.18.mat,19,20,1,2,5,NaN,748,2,5,NaN,47.5456,47.8308,47.8932,48.4056,49.1053,NaN,49.4566,49.5745,49.9921,49.6889,49.996,48.8946
t5601ee.18.mat,21,22,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,23,24,1,2,2,NaN,749,2,2,NaN,54.0537,54.3386,54.6857,55.1839,55.8334,NaN,56.2176,56.3519,56.7714,56.4668,56.7748,56.1489
t5601ee.18.mat,25,26,1,1,8,5,750,1,8,5,57.9489,58.2293,58.2487,58.7468,59.4135,59.4617,59.5645,60.0332,59.4617,60.1469,60.4507,59.5328
t5601ee.18.mat,27,28,1,2,7,NaN,751,2,7,NaN,61.6195,61.8993,63.1822,63.7088,64.4259,NaN,64.7439,64.9125,65.3303,65.0259,65.3336,64.7198
t5601ee.18.mat,29,30,1,2,4,NaN,752,2,4,NaN,66.5082,66.7661,66.7808,67.3228,67.9734,NaN,68.0574,68.5579,68.9759,68.6732,68.9792,68.3338
t5601ee.18.mat,31,32,1,2,8,NaN,753,2,8,NaN,70.1531,70.4367,71.3888,71.8854,72.6533,NaN,72.8204,72.9714,73.3874,73.0863,73.3906,72.7754
t5601ee.18.mat,33,34,1,2,6,NaN,754,2,6,NaN,74.5589,74.8452,74.864,75.3828,76.1831,NaN,76.501,76.6353,77.0549,76.7504,77.0581,76.4758
t5601ee.18.mat,35,36,0,1,1,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,37,38,1,2,3,NaN,755,2,3,NaN,81.3251,81.5991,81.8302,82.3436,82.9941,NaN,83.2285,83.4302,83.8495,83.545,83.8526,83.2426
t5601ee.18.mat,39,40,1,2,8,NaN,756,2,8,NaN,85.0265,85.3117,85.5609,86.1411,86.7754,NaN,87.0584,87.2434,87.7252,87.4248,87.7277,87.0321
t5601ee.18.mat,41,42,1,2,7,NaN,757,2,7,NaN,88.8978,89.1795,89.9571,90.4539,91.1373,NaN,91.4716,91.6558,92.0744,91.771,92.0781,91.4249
t5601ee.18.mat,43,44,0,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,45,46,1,1,6,1,758,1,6,1,98.4275,98.7108,98.7493,99.3132,99.9811,100.0956,100.3315,100.4368,100.0956,100.8965,101.2031,100.2642
t5601ee.18.mat,47,48,0,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
t5601ee.18.mat,49,50,1,2,6,NaN,759,2,6,NaN,105.2553,105.5309,105.9938,106.5904,107.3413,NaN,107.5417,107.6758,108.0941,107.791,108.0974,107.4804
t5601ee.18.mat,51,52,1,2,2,NaN,760,2,2,NaN,109.2712,109.556,109.9236,110.4383,111.1386,NaN,111.2728,111.5741,111.9937,111.689,111.9971,111.3643
t5601ee.18.mat,53,54,0,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
